Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
EXEL	11930000000.0		0.23440000000000003	0.3056	29.01%	3.75	3.68	0.08	0.08	0.9662999999999999	0.35850000000000004	0.2963	Feb 10/a	44.5	-0.0069	2199933.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.73	0.42	1.46	-0.0028000000000000004	0.0231	0.0889	-0.1032	0.395	52.39	-0.0111	0.0042	13.24	0.38	5.21	5.52	12.07	15.3	0.6747	0.1401	0.1155	0.34740000000000004	0.1751	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	100
KGC	44230000000.0	0.0034000000000000002	0.1537	0.2409	19.09%	2.83	1.68	0.16	0.16	0.4301	0.4007	0.273	Nov 04/a	36.64	0.0374	10283294.0	Kinross Gold Corp	Basic Materials	Gold	Canada	25.57	0.72	1.4	0.16519999999999999	0.2782	0.7440000000000001	-0.0255	2.5642	76.98	0.0342	0.0031	13.81	0.24	6.86	5.57	25.48	20.21	1.5878999999999999	0.5082	0.06280000000000001	0.5798	0.08039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	100
LLY	1027990000000.0	0.0054	0.19329999999999997	0.9682	28.47%	1.55	1.24	1.72	1.79	0.8303	0.44409999999999994	0.3099	Feb 04/b	1087.38	0.008199999999999999	2459493.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	53.78	0.39	31.76	0.015700000000000002	0.0349	0.2883	-0.041100000000000005	0.7432	57.26	0.008199999999999999	0.0	33.4	0.73	17.3	43.23	103.7	110.87	0.8188	0.3778	0.1877	0.4573	0.1508	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	100
MU	447480000000.0	0.0012	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Dec 17/a	397.58	0.0218	38873968.0	Micron Technology Inc	Technology	Semiconductors	USA	37.79	1.49	17.83	0.2101	0.44659999999999994	1.3951	0.0086	5.4605	78.48	0.0018	0.02	9.27	0.13	10.58	7.61	43.36	96.19	2.9383	0.3131	0.2619	0.7314	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	100
NVDA	4491610000000.0	0.0002	0.7715000000000001	1.0735999999999999	77.27%	4.47	3.71	0.08	0.09	0.7005	0.5884	0.5301	Nov 19/a	184.84	0.0083	138576095.0	NVIDIA Corp	Technology	Semiconductors	USA	45.78	2.31	5.38	-0.008199999999999999	0.0043	0.1185	-0.12890000000000001	1.1339	50.33	0.0008	0.0075	23.9	0.48	24.0	37.79	74.11	58.09	0.5657	0.6522	0.9183	0.4928	0.6424	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	100
STRL	11190000000.0		0.1377	0.35729999999999995	22.98%	1.0	1.0	0.31	0.34	0.22190000000000001	0.16140000000000002	0.1414	Nov 03/a	364.25	0.004699999999999999	459320.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	35.72	1.5	18.08	0.12689999999999999	0.1121	0.32	-0.131	2.7809	66.07	-0.0128	0.0178	30.51	0.91	5.01	10.64	36.52	31.06	0.6851	0.1613	0.41229999999999994	0.3369	0.1344	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	95
NRIM	655870000.0	0.0216	0.020099999999999996	0.2192	18.30%	0.14		0.09	0.09		0.3331	0.2532	Oct 22/a	29.69	-0.0024	235142.0	Northrim Bancorp, Inc	Financial	Banks - Regional	USA	10.57	0.96	0.87	0.067	0.1351	0.2965	-0.0042	0.8355	69.48	-0.004	0.0017000000000000001	10.57	0.42	2.63	2.08		6.72	0.5106	0.124	0.1685	0.251	0.1243	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	95
FHI	4240000000.0	0.024300000000000002	0.1725	0.3206	22.33%	3.13	3.13	0.37	0.39	0.7529	0.2893	0.20800000000000002	Jan 29/a	54.69	0.006999999999999999	509233.0	Federated Hermes Inc	Financial	Asset Management	USA	11.44	0.72	1.15	0.026600000000000002	0.060599999999999994	0.1356	0.0002	0.5603	60.81	-0.0002	0.0072	10.49	0.5	2.42	3.57	6.55	16.37	0.5378000000000001	0.049800000000000004	0.0377	0.21109999999999998	0.0429	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	95
APH	186670000000.0	0.0048	0.1635	0.3478	19.45%	2.07	1.52	0.57	0.64	0.3594	0.2464	0.1822	Jan 28/b	152.5	-0.013600000000000001	7715970.0	Amphenol Corp	Technology	Electronic Components	USA	50.83	1.2	5.07	0.0642	0.0968	0.359	-0.0242	1.7015	64.15	-0.022400000000000003	0.0091	36.1	0.96	8.9	14.9	48.01	52.48	0.7495999999999999	0.2775	0.1539	0.3749	0.131	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	95
EVR	14390000000.0	0.009000000000000001	0.1323	0.3139	18.65%	2.71	2.71	0.57	0.63	0.9890000000000001	0.20079999999999998	0.1483	Feb 04/b	372.0	-0.0007000000000000001	220226.0	Evercore Inc	Financial	Capital Markets	USA	29.67	1.56	12.49	0.0255	0.0983	0.26780000000000004	-0.043	1.5029	59.8	-0.0155	0.015	20.76	0.59	4.04	7.93	5.95	13.89	0.4239	0.3357	0.056900000000000006	0.3507	0.08109999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	95
FNV	49800000000.0	0.0058	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Nov 03/a	258.32	0.0235	845564.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	54.17	0.46	7.7	0.1383	0.2148	0.38060000000000005	0.0001	1.0308	83.47	0.0235	0.0	34.1	0.91	32.22	7.11	210.39		0.6753	0.4086	0.09380000000000001	0.3735	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	90
WPM	65239999999.99999	0.0046	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	143.7	0.0443	2181240.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	65.22	0.51	4.98	0.1293	0.23739999999999997	0.4483	-0.0209	1.4844	74.71	0.0379	0.0060999999999999995	36.58	0.81	35.64	8.06	56.35	93.89	0.9395	0.4365	0.433	0.4521	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	90
RGLD	24290000000.0	0.006500000000000001	0.12359999999999999	0.149	11.49%	2.89	2.68	0.23	0.23	0.7159	0.6687000000000001	0.5597	Nov 05/a	287.83	0.0297	847398.0	Royal Gold, Inc	Basic Materials	Gold	USA	39.46	0.48	8.45	0.16920000000000002	0.3115	0.5294	0.0155	1.1214	88.39	0.024300000000000002	0.0052	24.45	0.76	28.32	5.56	140.54		0.5311	0.46159999999999995	0.2865	0.3225	0.11199999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	90
AGI	17710000000.0	0.0024	0.0955	0.1427	12.52%	1.72	1.33	0.07	0.07	0.4875	0.4301	0.3346	Jan 14/a	42.18	0.050300000000000004	2934788.0	Alamos Gold Inc	Basic Materials	Gold	Canada	33.08	0.61	1.79	0.039	0.12	0.3638	-0.0384	1.1433	59.73	0.0495	0.0007000000000000001	16.2	0.31	11.0	4.39	34.76	75.57	0.8007	0.7853	0.2311	0.5246999999999999	0.1454	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	90
AEM	107280000000.0	0.0067	0.1103	0.1567	14.48%	2.12	1.31	0.01	0.01	0.5305	0.4975	0.3262	Feb 12/a	213.69	0.0406	2414951.0	Agnico Eagle Mines Ltd	Basic Materials	Gold	Canada	31.21	0.61	7.32	0.1363	0.2121	0.47240000000000004	-0.0005	1.4542	74.3	0.0348	0.005600000000000001	18.43	0.48	10.15	4.56	45.25	29.38	0.9254000000000001	0.42340000000000005	0.1368	0.38270000000000004	0.2713	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	90
RYAAY	37230000000.0	0.0149	0.1466	0.2867	25.45%	0.71	0.71	0.03	0.16	0.22329999999999997	0.16760000000000003	0.1628	Jan 26/b	70.92	0.0067	1311487.0	Ryanair Holdings Plc ADR	Industrials	Airlines	Ireland	13.8	1.23	1.34	-0.0018	0.0369	0.1788	-0.0447	0.8411	55.17	-0.005699999999999999	0.0125	12.47	0.52	2.2	3.55	10.59	15.18	0.4939	0.1628	0.1941	0.2377	0.0967	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	90
FIX	39920000000.0	0.0017000000000000001	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	1131.7	-0.014199999999999999	366613.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	47.92	1.66	49.97	0.0989	0.1509	0.5820000000000001	-0.023	3.0938	66.12	-0.0327	0.0192	36.76	1.08	4.8	17.87	45.3	49.97	0.7975	0.17309999999999998	0.3652	0.34130000000000005	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	85
PFSI	7880000000.0	0.0079	0.0207	0.1255	4.79%	0.1	0.1	1.47	3.34	0.8844	0.33520000000000005	0.11900000000000001	Oct 21/a	151.67	-0.0040999999999999995	267803.0	PennyMac Financial Services Inc	Financial	Mortgage Finance	USA	16.33	1.54	4.49	0.0741	0.1273	0.3362	-0.0542	0.769	66.2	-0.0131	0.0091	10.18	0.23	1.88	1.87	11.52		0.7809999999999999	0.43200000000000005	0.036000000000000004	0.4472	0.1208	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	85
ENVA	3970000000.0		0.0536	0.23809999999999998	5.41%	21.79	21.79	3.22	3.22		0.2327	0.0964	Jan 27/a	160.68	0.0159	184697.0	Enova International Inc	Financial	Credit Services	USA	14.76	1.25	5.1	0.0017000000000000001	0.0933	0.37229999999999996	-0.047400000000000005	1.0234999999999999	56.97	0.0036	0.0123	11.04	0.45	1.31	3.11	11.13	2.33	0.39149999999999996	0.14300000000000002	0.47479999999999994	0.2469	0.17739999999999997	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	85
EXPE	34270000000.000004	0.0042	0.0572	1.044	22.88%	0.74	0.74	3.54	4.85	0.8382	0.1298	0.0966	Feb 12/a	279.66	0.0298	1867055.0	Expedia Group Inc	Consumer Cyclical	Travel Services	USA	26.75	1.42	9.02	-0.0301	0.0199	0.3272	-0.0795	1.1511	47.95	0.018600000000000002	0.011000000000000001	15.35	0.72	2.38	25.74	4.51	11.43	0.2655	0.1892	0.1887	0.21309999999999998	0.0256	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	85
BCO	5220000000.0	0.0086	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Nov 05/b	125.67	-0.0002	167590.0	Brink's Co	Industrials	Security & Protection Services	USA	31.81	1.08	2.8	0.0336	0.0701	0.2094	-0.012	0.5689	60.94	-0.0036	0.0034999999999999996	13.7	0.92	1.01	19.47	2.9	12.5	0.1097	0.1525	0.4499	0.149	0.0635	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	80
CRS	16680000000.0	0.0024	0.1242	0.2316	15.86%	4.44	2.37	0.36	0.37	0.2808	0.1954	0.1429	Jan 29/b	334.76	-0.0058	382402.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	40.95	1.3	12.85	0.0127	0.0346	0.261	-0.0408	1.4150999999999998	54.64	-0.013999999999999999	0.0083	28.63	1.32	5.76	8.71	80.18	61.91	0.32659999999999995	0.1784	2.1797999999999997	0.21710000000000002	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	80
ALV	9550000000.0	0.025	0.0897	0.3109	18.61%	0.95	0.7	0.59	0.86	0.19329999999999997	0.1051	0.0708	Jan 30/b	125.75	-0.0097	658607.0	Autoliv Inc	Consumer Cyclical	Auto Parts	Sweden	12.99	1.32	2.75	0.015	0.038900000000000004	0.1039	-0.0337	0.6658	55.08	-0.016	0.006500000000000001	11.4	0.76	0.9	3.75	42.46	16.76	0.1527	0.1499	0.0876	0.1494	0.0398	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-22	80
