Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
FUTU	17500000000.0		0.049800000000000004	0.2643	23.71%	1.18	1.18	0.01	0.29	0.9414	0.6574	0.44270000000000004	Nov 18/b	184.69	-0.0159	851238.0	Futu Holdings Ltd ADR	Financial	Capital Markets	Hong Kong	25.58	0.18	10.11	0.0528	0.0405	0.3784	-0.08900000000000001	1.6134	53.48	-0.0245	0.0077	18.19	0.85	7.63	6.06	15.66		0.6714	0.1444	0.9525	0.30010000000000003	0.6665000000000001	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	100
NRIM	500910000.0	0.0282	0.020099999999999996	0.2192	18.30%	0.14		0.09	0.09		0.3331	0.2532	Oct 22/a	22.67	-0.0111	31520.0	Northrim Bancorp, Inc	Financial	Banks - Regional	USA	8.07	0.99	0.68	0.050199999999999995	0.0264	0.0642	-0.0949	0.4019	57.41	-0.0064	-0.0048	8.41	0.32	2.01	1.59		5.13	0.4592	0.1159	0.1685	0.251	0.1243	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	95
APP	207990000000.0	0.0001	0.4241	2.403	49.65%	2.74	2.74	3.01	3.01	0.7951999999999999	0.5629	0.4371	Nov 05/a	614.89	-0.0034999999999999996	7210978.0	Applovin Corp	Communication Services	Advertising Agencies	USA	91.35	2.51	31.87	0.015600000000000001	0.0191	0.4869	-0.1772	2.6743	51.0	-0.0576	0.055	42.21	1.48	39.14	178.48	174.4	72.96	1.0715000000000001	0.5524	0.8428	0.6193	0.3649	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	90
LLY	887530000000.0	0.0063	0.19329999999999997	0.9682	28.47%	1.55	1.24	1.72	1.79	0.8303	0.44409999999999994	0.3099	Oct 30/b	938.8	0.013999999999999999	5203886.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	46.43	0.38	26.55	0.1161	0.17850000000000002	0.1844	-0.0178	0.5045000000000001	78.31	0.0113	0.0024	30.22	1.1	14.94	37.32	89.53	95.72	0.799	0.3292	0.1877	0.424	0.1508	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	90
NVDA	4575570000000.0	0.0002	0.7665000000000001	1.0942	78.42%	4.21	3.6	0.1	0.11	0.6984999999999999	0.5809000000000001	0.5241	Nov 19/a	188.29	-0.0354	186300940.0	NVIDIA Corp	Technology	Semiconductors	USA	53.59	2.28	7.01	-0.010700000000000001	0.0263	0.2593	-0.11349999999999999	1.1716	47.87	-0.0414	0.0052	28.15	1.34	27.67	45.74	80.49	63.46	0.5177	0.47259999999999996	0.9183	0.40020000000000006	0.6424	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	90
RYAAY	33369999999.999996	0.0165	0.1466	0.2867	25.45%	0.71	0.71	0.03	0.16	0.22329999999999997	0.16760000000000003	0.1628	Nov 03/b	63.19	-0.0155	635133.0	Ryanair Holdings Plc ADR	Industrials	Airlines	Ireland	12.3	1.26	1.22	0.0204	0.0481	0.15990000000000001	-0.0593	0.6406000000000001	57.64	-0.005699999999999999	-0.0098	11.54	0.56	1.97	3.17	9.49	13.61	0.45399999999999996	0.1499	0.1941	0.21960000000000002	0.0967	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	90
CPA	5150000000.0	0.051699999999999996	0.11199999999999999	0.266	14.73%	1.04	0.93	0.69	0.8	0.3182	0.2212	0.18359999999999999	Nov 19/a	125.1	-0.020099999999999996	153167.0	Copa Holdings S.A	Industrials	Airlines	Panama	8.1	0.88	3.18	-0.0023	0.030600000000000002	0.17920000000000003	-0.0385	0.5144	52.86	-0.013999999999999999	-0.006999999999999999	6.94	0.74	1.48	2.01	5.15		0.12050000000000001	0.1045	0.20379999999999998	0.109	0.049400000000000006	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	85
ENVA	3070000000.0		0.0536	0.23809999999999998	5.41%	21.79	21.79	3.22	3.22		0.2327	0.0964	Oct 23/a	123.97	-0.0315	166817.0	Enova International Inc	Financial	Credit Services	USA	11.39	1.31	4.54	0.0684	0.0541	0.1702	-0.049400000000000006	0.5603	58.87	-0.0373	0.0055000000000000005	8.52	0.47	1.01	2.4	8.61	1.8	0.3923	0.1424	0.47479999999999994	0.2407	0.17739999999999997	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	85
FIX	33920000000.0	0.002	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	961.68	-0.0264	227636.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	40.72	1.64	42.45	0.06570000000000001	0.16219999999999998	0.7126	-0.057800000000000004	2.4775	60.78	-0.0254	-0.0015	31.24	1.19	4.08	15.19	38.49	42.46	0.7975	0.1732	0.3652	0.3436	0.2186	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	85
APH	168340000000.0	0.0052	0.1635	0.3478	19.45%	2.07	1.52	0.57	0.64	0.3594	0.2464	0.1822	Oct 22/b	137.53	-0.0096	5260308.0	Amphenol Corp	Technology	Electronic Components	USA	45.84	1.2	4.02	0.0412	0.105	0.4657	-0.034300000000000004	1.4377000000000002	61.38	-0.0129	0.0039000000000000003	35.22	1.37	8.03	13.44	43.3	47.33	0.7218000000000001	0.1998	0.1539	0.33390000000000003	0.131	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-11-06	85
