Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
APP	234670000000.0	0.0001	0.4722	2.3071	54.63%	3.25	3.25	2.38	2.38	0.8206	0.6413	0.49340000000000006	Nov 05/a	694.37	0.0567	3587521.0	Applovin Corp	Communication Services	Advertising Agencies	USA	87.51	2.48	34.6	0.0793	0.1303	0.5529	-0.0687	2.4632	60.03	0.0287	0.027200000000000002	47.19	0.76	42.51	159.48	140.78	69.97	1.0788	0.5627	0.8428	0.6238	0.3649	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	100
EXEL	11410000000.0		0.23440000000000003	0.3056	29.01%	3.75	3.68	0.08	0.08	0.9662999999999999	0.35850000000000004	0.2963	Nov 04/a	42.57	0.013600000000000001	2220229.0	Exelixis Inc	Healthcare	Biotechnology	USA	17.92	0.41	1.17	-0.0014000000000000002	0.0416	0.0635	-0.1421	0.3345	53.91	0.014499999999999999	-0.001	13.2	0.39	4.99	5.28	11.55	14.64	0.6453	0.11359999999999999	0.1155	0.33490000000000003	0.1751	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	100
KGC	33790000000.0	0.0045000000000000005	0.1537	0.2409	19.09%	2.83	1.68	0.16	0.16	0.4301	0.4007	0.273	Nov 04/a	27.99	0.0018	7666820.0	Kinross Gold Corp	Basic Materials	Gold	Canada	19.53	0.75	1.07	0.0313	0.0934	0.4817	-0.0424	2.1117	59.24	0.0036	-0.0018	11.32	0.2	5.24	4.26	19.46	15.44	1.5483000000000002	0.4265	0.06280000000000001	0.562	0.08039999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	100
LLY	999160000000.0	0.005600000000000001	0.19329999999999997	0.9682	28.47%	1.55	1.24	1.72	1.79	0.8303	0.44409999999999994	0.3099	Oct 30/b	1056.88	0.014499999999999999	3842957.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	52.27	0.36	30.45	0.0138	0.1109	0.2933	-0.0496	0.6943	61.23	0.014499999999999999	0.0	32.52	0.71	16.82	42.01	100.79	107.76	0.8301999999999999	0.36719999999999997	0.1877	0.45520000000000005	0.1508	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	100
MU	279710000000.0	0.002	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45539999999999997	0.32939999999999997	0.2815	Dec 17/a	248.55	0.10210000000000001	64599029.0	Micron Technology Inc	Technology	Semiconductors	USA	23.64	1.53	15.4	0.0557	0.1003	0.7687	-0.061200000000000004	3.0388	56.1	-0.0321	0.1387	6.41	0.1	6.61	5.15	27.11	60.13	2.6782	0.2712	0.2619	0.6543000000000001	0.1176	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	100
FHI	4099999999.9999995	0.0253	0.1725	0.3206	22.33%	3.13	3.13	0.37	0.39	0.7529	0.2893	0.20800000000000002	Oct 30/a	52.92	0.003	456849.0	Federated Hermes Inc	Financial	Asset Management	USA	11.07	0.73	1.12	0.0438	0.0536	0.13419999999999999	-0.0276	0.5097999999999999	66.64	-0.0043	0.0074	10.25	0.51	2.35	3.46	6.34	15.84	0.5336	0.042300000000000004	0.0377	0.2014	0.0429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	95
EVR	13080000000.0	0.009899999999999999	0.1323	0.3139	18.65%	2.71	2.71	0.57	0.63	0.9890000000000001	0.20079999999999998	0.1483	Oct 29/b	338.25	0.0127	292052.0	Evercore Inc	Financial	Capital Markets	USA	26.98	1.56	11.09	0.0363	0.0682	0.22649999999999998	-0.0718	1.2758	60.91	-0.0006	0.013300000000000001	19.21	0.56	3.67	7.21	5.41	12.63	0.4387	0.2991	0.056900000000000006	0.34020000000000006	0.08109999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	95
NRIM	612790000.0	0.0231	0.020099999999999996	0.2192	18.30%	0.14		0.09	0.09		0.3331	0.2532	Oct 22/a	27.74	0.0124	230017.0	Northrim Bancorp, Inc	Financial	Banks - Regional	USA	9.87	0.95	0.83	0.08410000000000001	0.1826	0.2687	-0.0167	0.715	71.9	0.0084	0.004	9.87	0.39	2.46	1.94		6.28	0.5106	0.124	0.1685	0.251	0.1243	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	95
FNV	40210000000.0	0.0072	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Nov 03/a	208.57	0.0001	738155.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	43.74	0.48	5.82	0.0183	0.0464	0.1648	-0.0756	0.8167	56.52	0.0096	-0.009399999999999999	28.75	0.79	26.01	5.74	169.87		0.6655	0.35700000000000004	0.09380000000000001	0.3626	0.057	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	90
AGI	15860000000.0	0.0027	0.0955	0.1427	12.52%	1.72	1.33	0.07	0.07	0.4875	0.4301	0.3346	Oct 29/a	37.7	0.0016	1906454.0	Alamos Gold Inc	Basic Materials	Gold	Canada	29.57	0.63	1.38	0.039	0.10460000000000001	0.2875	-0.044000000000000004	1.1179999999999999	61.7	0.0053	-0.0037	14.82	0.28	9.85	3.93	31.13	67.68	0.862	0.6862	0.2311	0.5219	0.1454	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-18	90
