Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
KGC	28120000000.0	0.0052	0.1384	0.2205	17.40%	2.74	1.35	0.16	0.16	0.41200000000000003	0.38659999999999994	0.2518	Nov 05/a	23.07	-0.1103	22149314.0	Kinross Gold Corp	Basic Materials	Gold	Canada	18.58	0.61	1.18	-0.0766	0.013600000000000001	0.4526	-0.17129999999999998	1.5648	43.95	-0.0187	-0.0933	11.26	0.46	4.63	3.72	24.47	14.71	1.2783	0.3222	0.06280000000000001	0.4023	0.08039999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	100
GIL	8850000000.0	0.0151	0.1257	0.297	14.40%	3.87	1.67	1.37	1.39	0.3081	0.2132	0.14550000000000002	Oct 29/b	59.36	-0.0092	1281164.0	Gildan Activewear Inc	Consumer Cyclical	Apparel Manufacturing	Canada	18.87	1.21	1.3	-0.0042	0.0454	0.17370000000000002	-0.0461	0.5974	53.76	-0.0084	-0.0008	13.26	0.86	2.65	6.25	102.86	29.04	0.1566	0.29059999999999997	0.1409	0.21850000000000003	0.0294	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	90
MU	227060000000.0	0.0026	0.11220000000000001	0.172	12.40%	2.52	1.79	0.27	0.28	0.4006	0.2667	0.2284	Sep 23/a	202.29	-0.0217	13661228.0	Micron Technology Inc	Technology	Semiconductors	USA	26.68	1.59	8.61	0.0953	0.3091	0.7948000000000001	-0.057999999999999996	2.2871	66.83	-0.0098	-0.011899999999999999	10.4	0.84	6.07	4.19	22.02	136.13	1.024	0.1593	0.2619	0.3191	0.1176	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	90
NVDA	4402190000000.0	0.0002	0.7665000000000001	1.0942	78.42%	4.21	3.6	0.1	0.11	0.6984999999999999	0.5809000000000001	0.5241	Aug 27/a	181.16	-0.008100000000000001	119089891.0	NVIDIA Corp	Technology	Semiconductors	USA	51.56	2.11	5.5	-0.0148	0.009000000000000001	0.2408	-0.0739	1.0914	48.87	-0.0084	0.0003	27.96	1.42	26.64	44.05	77.52	61.12	0.513	0.4321	0.9183	0.3643	0.6424	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	90
RYAAY	32380000000.000004	0.0173	0.1143	0.2712	25.81%	0.66	0.66	0.03	0.31	0.2071	0.1474	0.1442	Nov 03/b	61.33	-0.0076	591847.0	Ryanair Holdings Plc ADR	Industrials	Airlines	Ireland	14.6	1.39	1.18	0.021400000000000002	0.0043	0.1501	-0.08710000000000001	0.5922	54.95	0.0008	-0.0084	11.28	0.66	2.02	3.75	6.31	14.26	0.45640000000000003	0.14029999999999998	0.1941	0.2217	0.0967	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	90
PFSI	6250000000.0	0.009899999999999999	0.0169	0.1005	4.03%	0.09	0.09	1.38	3.37	0.8804000000000001	0.31920000000000004	0.1003	Oct 21/a	120.91	-0.004	418325.0	PennyMac Financial Services Inc	Financial	Mortgage Finance	USA	16.76	1.57	3.26	0.0034000000000000002	0.0332	0.16390000000000002	-0.0701	0.4102	54.14	0.005699999999999999	-0.0097	8.69	0.39	1.62	1.55	10.01		0.5914	0.4965	0.036000000000000004	0.4303	0.1208	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	85
SCHW	172610000000.0	0.0115	0.0177	0.1704	11.16%	1.18	1.18	0.41	0.56	0.8233	0.4625	0.28600000000000003	Oct 16/b	95.09	0.0015	7437811.0	Charles Schwab Corp	Financial	Capital Markets	USA	22.29	1.02	1.99	0.0113	0.0049	0.0989	-0.0452	0.4434	54.26	0.0055000000000000005	-0.004	17.1	0.86	6.36	4.04	2.2	4.38	0.47130000000000005	0.16269999999999998	0.0226	0.2597	0.17149999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	85
CPA	5240000000.0	0.0509	0.11199999999999999	0.266	14.73%	1.04	0.93	0.69	0.8	0.3182	0.2212	0.18359999999999999	Aug 06/a	127.23	0.0007000000000000001	102514.0	Copa Holdings S.A	Industrials	Airlines	Panama	8.24	1.28	3.2	0.0405	0.0665	0.22460000000000002	-0.0213	0.5414	62.99	0.008100000000000001	-0.0073	7.06	0.76	1.51	2.04	5.24		0.11630000000000001	0.10869999999999999	0.20379999999999998	0.109	0.049400000000000006	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	85
ATAT	4340000000.0	0.0179	0.17670000000000002	0.46299999999999997	29.59%	2.1	2.05	0.41	0.52	0.4329	0.21230000000000002	0.1654	Aug 26/b	38.2	0.0103	931126.0	Atour Lifestyle Holdings Ltd ADR	Consumer Cyclical	Lodging	China	27.83	0.8	1.26	0.038599999999999995	0.0229	0.20670000000000002	-0.0542	0.7767000000000001	58.44	0.0069	0.0034000000000000002	18.44	1.11	3.75	11.47	5.98	18.33	0.2621	0.2659	1.4031	0.24989999999999998	0.34740000000000004	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	80
APH	151930000000.0	0.0054	0.1437	0.3102	17.05%	2.02	1.46	0.62	0.7	0.34729999999999994	0.23010000000000003	0.16899999999999998	Oct 22/b	124.44	-0.0253	7907814.0	Amphenol Corp	Technology	Electronic Components	USA	49.65	1.2	3.2	0.0027	0.054299999999999994	0.3837	-0.0287	1.2044	54.06	-0.0264	0.0011	35.53	1.77	8.07	13.2	47.09	53.93	0.6065999999999999	0.1535	0.1539	0.2807	0.131	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-22	80
