Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
FUTU	17980000000.0		0.049800000000000004	0.2643	23.71%	1.18	1.18	0.01	0.29	0.9414	0.6574	0.44270000000000004	Aug 20/b	189.69	-0.0401	2299274.0	Futu Holdings Ltd ADR	Financial	Capital Markets	Hong Kong	26.27	0.49	9.23	0.1072	0.0703	0.445	-0.051500000000000004	1.6868	60.77	-0.0003	-0.0398	18.67	0.88	7.84	6.22	16.08		0.6718000000000001	0.1444	0.9525	0.30010000000000003	0.6665000000000001	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	100
KGC	29060000000.0	0.005	0.1384	0.2205	17.40%	2.74	1.35	0.16	0.16	0.41200000000000003	0.38659999999999994	0.2518	Nov 04/a	23.84	0.0316	8920176.0	Kinross Gold Corp	Basic Materials	Gold	Canada	19.2	0.59	1.13	-0.0333	0.020099999999999996	0.4582	-0.1437	1.6503999999999999	49.14	0.0311	0.0004	11.2	0.43	4.78	3.85	25.28	15.2	1.3124	0.3539	0.06280000000000001	0.44659999999999994	0.08039999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	100
LLY	799280000000.0	0.0069	0.1597	0.867	26.31%	1.28	1.0	1.87	2.18	0.8264	0.4213	0.2591	Oct 30/b	844.5	0.0381	6017448.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	56.0	0.42	21.53	0.0227	0.0863	0.0713	-0.0974	0.3538	62.6	0.0066	0.0313	27.92	1.35	15.01	43.76	225.4	163.62	0.7303000000000001	0.3456	0.1877	0.4144	0.1508	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	90
NVDA	4930230000000.0	0.0002	0.7665000000000001	1.0942	78.42%	4.21	3.6	0.1	0.11	0.6984999999999999	0.5809000000000001	0.5241	Nov 19/a	202.89	-0.02	176230920.0	NVIDIA Corp	Technology	Semiconductors	USA	57.75	2.11	6.21	0.0817	0.11869999999999999	0.37200000000000005	-0.0438	1.3422999999999998	67.07	-0.0111	-0.0091	30.92	1.53	29.84	49.33	86.81	68.45	0.5176	0.44630000000000003	0.9183	0.37689999999999996	0.6424	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	90
MU	251440000000.0	0.0024	0.11220000000000001	0.172	12.40%	2.52	1.79	0.27	0.28	0.4006	0.2667	0.2284	Sep 23/a	224.01	-0.0116	14598316.0	Micron Technology Inc	Technology	Semiconductors	USA	29.54	1.64	9.14	0.1096	0.3362	0.9165000000000001	-0.0361	2.6401	72.18	-0.0109	-0.0007000000000000001	11.48	0.92	6.73	4.64	24.39	150.75	1.0273999999999999	0.1607	0.2619	0.3221	0.1176	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	90
RYAAY	32500000000.0	0.0169	0.1143	0.2712	25.81%	0.66	0.66	0.03	0.31	0.2071	0.1474	0.1442	Nov 03/b	61.55	0.0102	400246.0	Ryanair Holdings Plc ADR	Industrials	Airlines	Ireland	14.65	1.38	1.11	0.0079	0.018600000000000002	0.1408	-0.08380000000000001	0.5979	54.97	0.0127	-0.0025	11.6	0.69	2.02	3.76	6.33	14.31	0.44	0.12560000000000002	0.1941	0.212	0.0967	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	90
APP	209920000000.0	0.0001	0.4241	2.403	49.65%	2.74	2.74	3.01	3.01	0.7951999999999999	0.5629	0.4371	Nov 05/a	620.62	-0.0168	3527631.0	Applovin Corp	Communication Services	Advertising Agencies	USA	92.2	2.48	30.27	0.0255	0.061500000000000006	0.5301	-0.16760000000000003	2.9198000000000004	53.57	-0.0037	-0.0131	43.96	1.54	39.51	180.15	176.02	73.64	1.0490000000000002	0.5209	0.8428	0.5999	0.3649	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	90
AEM	81690000000.0	0.009000000000000001	0.0971	0.1392	12.76%	2.03	1.16	0.03	0.03	0.4964	0.4623	0.3063	Oct 29/a	162.61	0.037200000000000004	3025469.0	Agnico Eagle Mines Ltd	Basic Materials	Gold	Canada	27.65	0.43	6.64	-0.0287	0.024300000000000002	0.31379999999999997	-0.13269999999999998	1.1632	49.24	0.0334	0.0036	16.46	0.99	8.45	3.62	52.06	26.64	0.8226	0.2812	0.1368	0.27949999999999997	0.2713	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	85
APH	170280000000.0	0.0051	0.1635	0.3478	19.45%	2.07	1.52	0.57	0.64	0.3594	0.2464	0.1822	Oct 22/b	139.11	-0.0046	7391603.0	Amphenol Corp	Technology	Electronic Components	USA	46.37	1.21	3.91	0.08199999999999999	0.1439	0.5085000000000001	-0.0184	1.4643000000000002	70.39	0.0001	-0.004699999999999999	35.92	1.42	8.12	13.6	43.79	47.87	0.7128	0.1963	0.1539	0.3264	0.131	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	85
PFSI	6510000000.0	0.0096	0.0207	0.1255	4.79%	0.1	0.1	1.47	3.34	0.8844	0.33520000000000005	0.11900000000000001	Oct 21/a	125.3	-0.0064	196935.0	PennyMac Financial Services Inc	Financial	Mortgage Finance	USA	13.49	1.56	4.08	0.023799999999999998	0.0421	0.1941	-0.0688	0.46140000000000003	53.79	-0.0048	-0.0016	8.54	0.3	1.55	1.54	9.52		0.7284	0.4534	0.036000000000000004	0.4474	0.1208	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	85
SCHW	171370000000.0	0.0116	0.0177	0.1704	11.16%	1.18	1.18	0.41	0.56	0.8233	0.4625	0.28600000000000003	Oct 16/b	94.41	-0.0021	5636316.0	Charles Schwab Corp	Financial	Capital Markets	USA	22.13	1.01	1.81	0.0034999999999999996	0.0008	0.0817	-0.052000000000000005	0.43310000000000004	50.94	-0.003	0.0008	16.97	0.85	6.31	4.01	2.19	4.35	0.47130000000000005	0.1637	0.0226	0.2606	0.17149999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	85
CPA	5100000000.0	0.052199999999999996	0.11199999999999999	0.266	14.73%	1.04	0.93	0.69	0.8	0.3182	0.2212	0.18359999999999999	Nov 19/a	123.93	0.0009	114793.0	Copa Holdings S.A	Industrials	Airlines	Panama	8.03	1.29	3.02	-0.0044	0.029500000000000002	0.17850000000000002	-0.0467	0.5015	52.4	0.0072	-0.0062	6.88	0.74	1.47	1.99	5.1		0.12050000000000001	0.1045	0.20379999999999998	0.109	0.049400000000000006	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	85
ENVA	2960000000.0		0.0536	0.23809999999999998	5.60%	12.49	12.49	3.08	3.22		0.2327	0.0964	Oct 23/a	119.22	-0.0178	461179.0	Enova International Inc	Financial	Credit Services	USA	10.95	1.48	4.48	0.0591	0.0216	0.1301	-0.08529999999999999	0.5014	55.81	-0.013300000000000001	-0.0045000000000000005	8.19	0.46	0.97	2.31	8.28	1.73	0.3923	0.1423	0.47479999999999994	0.2407	0.17739999999999997	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	85
FIX	33979999999.999996	0.002	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	963.3	-0.046799999999999994	509043.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	40.79	1.56	43.64	0.1116	0.2041	0.7514	-0.0553	2.4847	65.46	-0.0313	-0.016	31.29	1.19	4.08	15.21	38.56	42.54	0.7975	0.1732	0.3652	0.3436	0.2186	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	85
ATAT	4320000000.0	0.018000000000000002	0.17670000000000002	0.46299999999999997	29.59%	2.1	2.05	0.41	0.52	0.4329	0.21230000000000002	0.1654	Aug 26/b	38.06	0.0182	804197.0	Atour Lifestyle Holdings Ltd ADR	Consumer Cyclical	Lodging	China	27.73	0.78	1.3	0.0262	0.0049	0.1852	-0.062	0.7702	52.78	0.0259	-0.0075	18.37	1.12	3.73	11.43	5.95	18.26	0.25739999999999996	0.26239999999999997	1.4031	0.24719999999999998	0.34740000000000004	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-10-30	80
