Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
EXEL	11680000000.0		0.23440000000000003	0.3056	29.01%	3.75	3.68	0.08	0.08	0.9662999999999999	0.35850000000000004	0.2963	Nov 04/a	43.58	-0.005699999999999999	2489379.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.35	0.4	1.17	0.0015	0.0345	0.0793	-0.1217	0.3661	50.65	0.0014000000000000002	-0.0070999999999999995	13.51	0.4	5.11	5.41	11.82	14.98	0.6453	0.11359999999999999	0.1155	0.33490000000000003	0.1751	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	100
FUTU	16899999999.999998		0.0507	0.3024	26.63%	1.16	1.16	0.01	0.37	0.9445999999999999	0.6709999999999999	0.4711	Nov 18/b	178.46	0.0868	2132268.0	Futu Holdings Ltd ADR	Financial	Capital Markets	Hong Kong	19.94	0.2	5.86	0.0643	0.0297	0.22649999999999998	-0.1188	1.5278	62.84	0.0462	0.0388	16.35	0.49	6.31	5.3	8.53		0.8776	0.1637	0.9525	0.3336	0.6665000000000001	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	100
LLY	1021350000000.0	0.0054	0.19329999999999997	0.9682	28.47%	1.55	1.24	1.72	1.79	0.8303	0.44409999999999994	0.3099	Oct 30/b	1080.36	0.0053	2450190.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	53.43	0.35	23.68	0.032	0.083	0.30469999999999997	-0.028399999999999998	0.732	64.06	0.006	-0.0007000000000000001	33.24	0.73	17.19	42.95	103.03	110.16	0.8301999999999999	0.36719999999999997	0.1877	0.45520000000000005	0.1508	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	100
KGC	34159999999.999996	0.0044	0.1537	0.2409	19.09%	2.83	1.68	0.16	0.16	0.4301	0.4007	0.273	Nov 04/a	28.3	0.005	7568079.0	Kinross Gold Corp	Basic Materials	Gold	Canada	19.75	0.75	1.05	0.0049	0.0789	0.4382	-0.0535	2.0235	54.17	-0.0053	0.0103	11.45	0.2	5.3	4.3	19.68	15.61	1.5483000000000002	0.4265	0.06280000000000001	0.562	0.08039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	100
MU	355010000000.0	0.0016	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.4556	0.3295	0.2815	Dec 17/a	315.42	0.1051	42081056.0	Micron Technology Inc	Technology	Semiconductors	USA	29.98	1.5	14.85	0.20190000000000002	0.302	1.1148	0.0555	4.1254	72.03	0.06849999999999999	0.034300000000000004	7.84	0.12	8.39	6.04	34.4	76.31	2.7983999999999996	0.27690000000000003	0.2619	0.6551	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	100
NVDA	4589060000000.0	0.0002	0.7715000000000001	1.0735999999999999	77.27%	4.47	3.71	0.08	0.09	0.7005	0.5884	0.5301	Nov 19/a	188.85	0.0126	146419491.0	NVIDIA Corp	Technology	Semiconductors	USA	46.78	2.31	5.37	0.0322	0.0125	0.17670000000000002	-0.11	1.1802	56.12	-0.0052	0.0179	24.67	0.51	24.52	38.6	75.72	59.35	0.564	0.6371	0.9183	0.4851	0.6424	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	100
FIX	35400000000.0	0.0019	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	1003.64	0.0754	394134.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	42.5	1.66	39.96	0.037599999999999995	0.0538	0.5022	-0.0319	2.6306	58.4	0.0576	0.0168	32.6	0.95	4.25	15.85	40.17	44.32	0.7975	0.17309999999999998	0.3652	0.3436	0.2186	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	95
EVR	13590000000.0	0.0095	0.1323	0.3139	18.65%	2.71	2.71	0.57	0.63	0.9890000000000001	0.20079999999999998	0.1483	Oct 29/b	351.27	0.032400000000000005	175078.0	Evercore Inc	Financial	Capital Markets	USA	28.02	1.57	9.6	0.0287	0.09	0.2439	-0.0361	1.3634	62.49	0.03	0.0023	20.1	0.6	3.81	7.49	5.62	13.12	0.43420000000000003	0.2938	0.056900000000000006	0.336	0.08109999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	95
NRIM	593360000.0	0.023799999999999998	0.020099999999999996	0.2192	18.30%	0.14		0.09	0.09		0.3331	0.2532	Oct 22/a	26.86	0.009399999999999999	125654.0	Northrim Bancorp, Inc	Financial	Banks - Regional	USA	9.56	0.98	0.76	0.0055000000000000005	0.0919	0.20679999999999998	-0.0479	0.6606000000000001	57.75	0.0049	0.0045000000000000005	9.56	0.38	2.38	1.88		6.08	0.5106	0.124	0.1685	0.251	0.1243	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	95
FHI	4059999999.9999995	0.0256	0.1725	0.3206	22.33%	3.13	3.13	0.37	0.39	0.7529	0.2893	0.20800000000000002	Oct 30/a	52.37	0.0058	443053.0	Federated Hermes Inc	Financial	Asset Management	USA	10.95	0.74	1.02	-0.0011	0.037000000000000005	0.10679999999999999	-0.0387	0.49420000000000003	52.58	0.0069	-0.0012	10.14	0.5	2.32	3.42	6.27	15.67	0.5336	0.042300000000000004	0.0377	0.2014	0.0429	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-03	95
