Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
EXEL	11740000000.0		0.23440000000000003	0.3056	29.01%	3.75	3.68	0.08	0.08	0.9662999999999999	0.35850000000000004	0.2963	Feb 10/a	43.78	-0.0040999999999999995	1644535.0	Exelixis Inc	Healthcare	Biotechnology	USA	18.43	0.42	1.49	-0.0202	0.0101	0.0737	-0.1177	0.3724	49.18	0.0148	-0.0187	13.02	0.37	5.13	5.43	11.87	15.05	0.6694	0.1449	0.1155	0.3486	0.1751	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	100
MU	410810000000.0	0.0014000000000000002	0.15130000000000002	0.2255	16.85%	2.46	1.78	0.2	0.21	0.45530000000000004	0.3292	0.2815	Dec 17/a	365.0	0.0062	48719954.0	Micron Technology Inc	Technology	Semiconductors	USA	34.7	1.52	16.7	0.15380000000000002	0.3588	1.2426000000000001	-0.0022	4.9311	72.86	0.0005	0.005699999999999999	8.66	0.12	9.71	6.99	39.81	88.31	2.8862	0.30829999999999996	0.2619	0.7043	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	100
KGC	44130000000.0	0.0034000000000000002	0.1537	0.2409	19.09%	2.83	1.68	0.16	0.16	0.4301	0.4007	0.273	Nov 04/a	36.56	0.0862	16091574.0	Kinross Gold Corp	Basic Materials	Gold	Canada	25.51	0.74	1.27	0.1891	0.297	0.7601	0.0747	2.6342000000000003	84.07	0.0446	0.0398	14.04	0.24	6.85	5.56	25.42	20.17	1.5826	0.4828	0.06280000000000001	0.5737	0.08039999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	100
APH	186460000000.0	0.0048	0.1635	0.3478	19.45%	2.07	1.52	0.57	0.64	0.3594	0.2464	0.1822	Jan 28/b	152.33	-0.013300000000000001	10625438.0	Amphenol Corp	Technology	Electronic Components	USA	50.78	1.21	4.75	0.0768	0.1003	0.3688	-0.0253	1.6985	66.09	0.0115	-0.0245	36.48	0.99	8.89	14.89	47.96	52.42	0.7458	0.2655	0.1539	0.368	0.131	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	95
NRIM	629360000.0	0.0225	0.020099999999999996	0.2192	18.30%	0.14		0.09	0.09		0.3331	0.2532	Oct 22/a	28.49	-0.0155	123240.0	Northrim Bancorp, Inc	Financial	Banks - Regional	USA	10.14	0.97	0.79	0.0335	0.10099999999999999	0.251	-0.024300000000000002	0.7614	62.73	0.0034999999999999996	-0.019	10.14	0.4	2.53	1.99		6.45	0.5106	0.124	0.1685	0.251	0.1243	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	95
STRL	10740000000.0		0.1377	0.35729999999999995	22.98%	1.0	1.0	0.31	0.34	0.22190000000000001	0.16140000000000002	0.1414	Nov 03/a	349.59	-0.0039000000000000003	601854.0	Sterling Infrastructure Inc	Industrials	Engineering & Construction	USA	34.28	1.51	17.22	0.09939999999999999	0.0647	0.2788	-0.1659	2.6287000000000003	61.61	0.032	-0.0348	29.29	0.87	4.81	10.21	35.05	29.81	0.6851	0.1613	0.41229999999999994	0.3369	0.1344	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	95
EVR	14180000000.0	0.0091	0.1323	0.3139	18.65%	2.71	2.71	0.57	0.63	0.9890000000000001	0.20079999999999998	0.1483	Oct 29/b	366.5	-0.0326	347961.0	Evercore Inc	Financial	Capital Markets	USA	29.23	1.57	12.79	0.0174	0.0908	0.2577	-0.0571	1.4659	57.0	-0.0027	-0.029900000000000003	20.46	0.58	3.98	7.81	5.86	13.69	0.4239	0.3357	0.056900000000000006	0.3507	0.08109999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	95
FHI	4139999999.9999995	0.025099999999999997	0.1725	0.3206	22.33%	3.13	3.13	0.37	0.39	0.7529	0.2893	0.20800000000000002	Jan 29/a	53.34	-0.0189	472432.0	Federated Hermes Inc	Financial	Asset Management	USA	11.16	0.73	1.16	0.0039000000000000003	0.0383	0.1114	-0.0209	0.5218	54.47	-0.0045000000000000005	-0.014499999999999999	10.19	0.48	2.36	3.48	6.39	15.96	0.5352	0.0553	0.0377	0.212	0.0429	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	95
FNV	48810000000.0	0.006	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Nov 03/a	253.17	0.038599999999999995	1273113.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	53.09	0.48	7.52	0.1367	0.2054	0.36060000000000003	0.0383	1.0473000000000001	82.6	-0.0022	0.0409	34.01	0.94	31.58	6.97	206.19		0.6733	0.386	0.09380000000000001	0.3624	0.057	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	90
WPM	64330000000.0	0.0046	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	141.68	0.046799999999999994	3524726.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	64.31	0.52	4.43	0.1309	0.2384	0.4375	0.043899999999999995	1.4988	79.15	0.0113	0.0351	36.71	0.81	35.14	7.95	55.56	92.57	0.9412999999999999	0.40979999999999994	0.433	0.4517	0.0832	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	90
RYAAY	36490000000.0	0.0152	0.1466	0.2867	25.45%	0.71	0.71	0.03	0.16	0.22329999999999997	0.16760000000000003	0.1628	Jan 26/b	69.5	0.0179	1633180.0	Ryanair Holdings Plc ADR	Industrials	Airlines	Ireland	13.53	1.22	1.3	-0.024700000000000003	0.0204	0.161	-0.0638	0.8043	48.97	-0.001	0.0189	12.22	0.51	2.16	3.48	10.38	14.88	0.49420000000000003	0.1628	0.1941	0.2378	0.0967	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	90
RGLD	23440000000.0	0.0068000000000000005	0.12359999999999999	0.149	11.49%	2.89	2.68	0.23	0.23	0.7159	0.6687000000000001	0.5597	Nov 05/a	277.7	0.0475	1461090.0	Royal Gold, Inc	Basic Materials	Gold	USA	38.07	0.49	8.11	0.1534	0.2915	0.4852	0.046	1.0467	86.18	0.0102	0.0369	24.09	0.76	27.33	5.36	135.59		0.5293	0.43310000000000004	0.2865	0.3165	0.11199999999999999	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	90
AGI	17149999999.999998	0.0024	0.0955	0.1427	12.52%	1.72	1.33	0.07	0.07	0.4875	0.4301	0.3346	Jan 14/a	40.84	0.0499	4385130.0	Alamos Gold Inc	Basic Materials	Gold	Canada	32.03	0.61	1.71	0.0102	0.0966	0.3271	-0.069	1.1416	55.58	0.0084	0.041100000000000005	15.72	0.3	10.65	4.25	33.66	73.17	0.7966	0.7856000000000001	0.2311	0.5279	0.1454	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	90
AEM	104970000000.0	0.0068000000000000005	0.1103	0.1567	14.48%	2.12	1.31	0.01	0.01	0.5305	0.4975	0.3262	Feb 12/a	209.09	0.0588	3282790.0	Agnico Eagle Mines Ltd	Basic Materials	Gold	Canada	30.54	0.63	6.91	0.1313	0.19940000000000002	0.45130000000000003	0.0354	1.5234	75.25	0.015	0.0431	18.33	0.48	9.93	4.47	44.28	28.75	0.9229999999999999	0.4022	0.1368	0.3791	0.2713	True	True	True	True	True	True	True	True	True	True	True	True	2026-01-20	90
