Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Fwd P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
APP	228900000000.0	0.0001	0.4722	2.3071	54.63%	3.25	3.25	2.38	2.38	0.8206	0.6413	0.49340000000000006	Nov 05/a	677.3	0.0032	3186243.0	Applovin Corp	Communication Services	Advertising Agencies	USA	85.36	2.5	33.76	0.0775	0.1058	0.5268	-0.0916	2.3781	58.26	0.0151	-0.0118	46.08	0.74	41.46	155.56	137.32	68.25	1.0776999999999999	0.5618	0.8428	0.6238	0.3649	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	100
EXEL	11150000000.0		0.23440000000000003	0.3056	29.01%	3.75	3.68	0.08	0.08	0.9662999999999999	0.35850000000000004	0.2963	Nov 04/a	41.6	0.0053	2197644.0	Exelixis Inc	Healthcare	Biotechnology	USA	17.51	0.41	1.23	-0.024399999999999998	0.021	0.04019999999999999	-0.1616	0.3041	47.87	0.011399999999999999	-0.006	12.9	0.39	4.87	5.16	11.28	14.3	0.6453	0.11359999999999999	0.1155	0.33490000000000003	0.1751	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	100
KGC	33570000000.0	0.0045000000000000005	0.1537	0.2409	19.09%	2.83	1.68	0.16	0.16	0.4301	0.4007	0.273	Nov 04/a	27.81	-0.0124	8955208.0	Kinross Gold Corp	Basic Materials	Gold	Canada	19.41	0.75	1.11	0.0342	0.0909	0.4853	-0.048600000000000004	2.0917	58.22	-0.0166	0.0043	11.25	0.2	5.21	4.23	19.34	15.34	1.5483000000000002	0.4265	0.06280000000000001	0.562	0.08039999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	100
LLY	996710000000.0	0.005600000000000001	0.19329999999999997	0.9682	28.47%	1.55	1.24	1.72	1.79	0.8303	0.44409999999999994	0.3099	Oct 30/b	1054.29	-0.0074	4020843.0	Lilly(Eli) & Co	Healthcare	Drug Manufacturers - General	USA	52.14	0.35	29.88	0.012199999999999999	0.11779999999999999	0.2921	-0.0519	0.6901999999999999	61.89	-0.0087	0.0012	32.47	0.72	16.77	41.91	100.54	107.5	0.8301999999999999	0.36579999999999996	0.1877	0.45270000000000005	0.1508	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	100
EVR	13040000000.0	0.009899999999999999	0.1323	0.3139	18.65%	2.71	2.71	0.57	0.63	0.9890000000000001	0.20079999999999998	0.1483	Oct 29/b	337.22	0.0016	400274.0	Evercore Inc	Financial	Capital Markets	USA	26.89	1.57	11.2	0.043899999999999995	0.0669	0.2279	-0.0746	1.2689	61.22	0.0018	-0.0002	19.15	0.56	3.66	7.19	5.4	12.59	0.4387	0.2991	0.056900000000000006	0.34020000000000006	0.08109999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	95
FHI	4040000000.0	0.025699999999999997	0.1725	0.3206	22.33%	3.13	3.13	0.37	0.39	0.7529	0.2893	0.20800000000000002	Oct 30/a	52.1	0.0037	576335.0	Federated Hermes Inc	Financial	Asset Management	USA	10.9	0.74	1.07	0.037200000000000004	0.0374	0.1201	-0.0426	0.4864	62.2	0.0004	0.0033	10.09	0.5	2.31	3.4	6.24	15.59	0.5328	0.0425	0.0377	0.20149999999999998	0.0429	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	95
FIX	34159999999.999996	0.002	0.16440000000000002	0.4384	31.94%	1.22	1.2	0.17	0.19	0.2278	0.1336	0.10060000000000001	Oct 23/a	968.5	0.0	425186.0	Comfort Systems USA, Inc	Industrials	Engineering & Construction	USA	41.01	1.66	47.81	0.0063	0.0444	0.5267000000000001	-0.0658	2.5035	51.91	-0.0169	0.0172	31.46	0.92	4.1	15.3	38.77	42.77	0.7975	0.17309999999999998	0.3652	0.3436	0.2186	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	95
NRIM	603290000.0	0.023399999999999997	0.020099999999999996	0.2192	18.30%	0.14		0.09	0.09		0.3331	0.2532	Oct 22/a	27.31	-0.0141	151868.0	Northrim Bancorp, Inc	Financial	Banks - Regional	USA	9.72	0.97	0.88	0.0872	0.17670000000000002	0.2536	-0.0319	0.6884	69.77	-0.0176	0.0036	9.72	0.39	2.42	1.91		6.18	0.5106	0.124	0.1685	0.251	0.1243	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	95
MU	261660000000.00003	0.0021	0.11220000000000001	0.172	12.40%	2.52	1.79	0.27	0.28	0.4017	0.26780000000000004	0.2284	Dec 17/a	232.51	-0.021	22192347.0	Micron Technology Inc	Technology	Semiconductors	USA	30.67	1.52	13.49	-0.0083	0.0377	0.6717	-0.12179999999999999	2.7782	49.07	-0.013999999999999999	-0.0072	9.41	0.2	7.0	4.82	25.38	156.87	1.3721	0.2572	0.2619	0.4618	0.1176	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	90
WPM	51960000000.0	0.005699999999999999	0.1267	0.1305	12.37%	8.09	8.09	0.0	0.0	0.6851999999999999	0.6409	0.5472	Nov 06/a	114.44	-0.0111	1811750.0	Wheaton Precious Metals Corp	Basic Materials	Gold	Canada	51.94	0.52	3.88	0.0583	0.0968	0.2302	-0.0507	1.0632	61.56	-0.0146	0.0034999999999999996	32.26	0.81	28.39	6.42	44.88	74.77	0.9096	0.3173	0.433	0.39899999999999997	0.0832	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	90
RYAAY	37110000000.0	0.0148	0.1466	0.2867	25.45%	0.71	0.71	0.03	0.16	0.22329999999999997	0.16760000000000003	0.1628	Nov 03/b	70.54	-0.009399999999999999	1220100.0	Ryanair Holdings Plc ADR	Industrials	Airlines	Ireland	13.73	1.25	1.45	0.0623	0.1035	0.2352	-0.0178	0.8312999999999999	68.06	-0.0054	-0.0040999999999999995	12.73	0.57	2.2	3.53	10.55	15.13	0.47240000000000004	0.1493	0.1941	0.22219999999999998	0.0967	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	90
AGI	15700000000.0	0.0027	0.0955	0.1427	12.52%	1.72	1.33	0.07	0.07	0.4875	0.4301	0.3346	Oct 29/a	37.33	-0.0051	2611891.0	Alamos Gold Inc	Basic Materials	Gold	Canada	29.28	0.63	1.42	0.0397	0.0987	0.281	-0.053399999999999996	1.0972	60.08	-0.0101	0.0051	14.68	0.28	9.76	3.89	30.83	67.01	0.862	0.6862	0.2311	0.5219	0.1454	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	90
RGLD	18410000000.0	0.0086	0.12359999999999999	0.149	11.49%	2.89	2.68	0.23	0.23	0.7159	0.6687000000000001	0.5597	Nov 05/a	218.09	0.0097	1317005.0	Royal Gold, Inc	Basic Materials	Gold	USA	29.9	0.49	6.43	0.0851	0.1341	0.2261	-0.0297	0.669	69.65	0.0084	0.0013	19.47	0.62	21.46	4.21	106.49		0.5209	0.40049999999999997	0.2865	0.3161	0.11199999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	90
FNV	40300000000.0	0.0072	0.1331	0.1417	13.13%	4.64	4.63	0.0	0.0	0.7199	0.6908	0.5951	Nov 03/a	209.05	-0.0146	759373.0	Franco-Nevada Corporation	Basic Materials	Gold	Canada	43.84	0.48	5.98	0.027000000000000003	0.0473	0.17170000000000002	-0.0735	0.8209000000000001	57.23	-0.013999999999999999	-0.0006	28.82	0.8	26.07	5.76	170.26		0.665	0.3569	0.09380000000000001	0.3624	0.057	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	90
ENVA	3920000000.0		0.0536	0.23809999999999998	5.41%	21.79	21.79	3.22	3.22		0.2327	0.0964	Oct 23/a	158.34	-0.013000000000000001	426320.0	Enova International Inc	Financial	Credit Services	USA	14.55	1.26	5.22	0.1618	0.26649999999999996	0.4507	-0.0493	0.9940000000000001	77.15	-0.021	0.008199999999999999	10.86	0.43	1.29	3.07	10.99	2.3	0.39159999999999995	0.1447	0.47479999999999994	0.252	0.17739999999999997	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	85
NIC	1950000000.0	0.0091	0.016399999999999998	0.1225	10.73%	0.1		0.11	0.11		0.3218	0.26489999999999997	Oct 23/a	131.53	-0.0058	119120.0	Nicolet Bankshares Inc	Financial	Banks - Regional	USA	14.08	0.77	3.14	0.0356	0.044000000000000004	0.0599	-0.0732	0.3435	59.64	-0.0039000000000000003	-0.0019	11.48	0.55	3.56	1.6		13.13	0.23420000000000002	0.1858	0.0783	0.2089	0.2207	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	85
EXPE	34920000000.0	0.004	0.0572	1.044	22.88%	0.74	0.74	3.54	4.85	0.8382	0.1298	0.0966	Nov 06/a	285.02	0.0055000000000000005	2472763.0	Expedia Group Inc	Consumer Cyclical	Travel Services	USA	27.27	1.42	8.91	0.0934	0.18059999999999998	0.45	-0.0086	1.1923000000000001	67.89	0.0055000000000000005	0.0	15.58	0.72	2.43	26.23	4.59	11.65	0.2664	0.193	0.1887	0.2158	0.0256	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	85
HIG	38390000000.0	0.015700000000000002	0.046799999999999994	0.2007	15.50%	0.33		0.24	0.24		0.1656	0.1267	Oct 27/a	137.77	-0.006500000000000001	1819873.0	Hartford Insurance Group Inc.(The)	Financial	Insurance - Property & Casualty	USA	11.25	0.61	2.37	0.0254	0.0559	0.0867	-0.0067	0.313	63.5	-0.0109	0.0045000000000000005	10.36	0.89	1.38	2.13		6.52	0.213	0.0642	0.1284	0.11689999999999999	0.050499999999999996	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	85
SCHW	170590000000.0	0.011399999999999999	0.0177	0.1705	11.03%	1.19	1.19	0.43	0.56	0.8164	0.4556	0.28600000000000003	Oct 16/b	96.0	0.0076	9613033.0	Charles Schwab Corp	Financial	Capital Markets	USA	22.52	0.94	2.0	0.0275	0.0217	0.0741	-0.036000000000000004	0.4572	57.63	0.0073	0.0002	17.11	0.66	6.28	4.02	3.01	8.3	0.4818	0.1653	0.0226	0.2609	0.17149999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	85
PFSI	6780000000.0	0.0092	0.0207	0.1255	4.79%	0.1	0.1	1.47	3.34	0.8844	0.33520000000000005	0.11900000000000001	Oct 21/a	130.44	-0.0003	323593.0	PennyMac Financial Services Inc	Financial	Mortgage Finance	USA	14.05	1.57	3.09	0.0008	0.03	0.19940000000000002	-0.0452	0.5213	52.66	-0.0040999999999999995	0.0038	8.71	0.19	1.62	1.61	9.91		0.8764	0.3666	0.036000000000000004	0.4474	0.1208	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	85
NBIX	14830000000.0		0.1097	0.1496	12.47%	3.38	3.27	0.14	0.16	0.9814	0.2064	0.1595	Oct 28/a	148.74	-0.0345	1007371.0	Neurocrine Biosciences, Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	35.52	0.28	4.61	-0.0040999999999999995	0.0216	0.1508	-0.07139999999999999	0.7659	48.23	-0.0418	0.0076	21.01	0.58	5.53	4.94	13.3	25.0	0.5534	0.38539999999999996	0.5347	0.36	0.24480000000000002	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	85
LRCX	205060000000.0	0.0062	0.2805	0.6225999999999999	41.73%	2.21	1.6	0.37	0.44	0.49310000000000004	0.33	0.2966	Oct 22/a	163.26	-0.0063	7932119.0	Lam Research Corp	Technology	Semiconductor Equipment & Materials	USA	35.97	1.78	6.63	0.0432	0.067	0.5217	-0.0379	1.8988	56.49	-0.0084	0.0021	28.93	1.94	10.47	20.17	30.64	36.95	0.1685	0.16649999999999998	0.2242	0.1493	0.1292	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
PIPR	6160000000.0	0.020499999999999997	0.1112	0.193	17.19%	1.2	1.2	0.07	0.09	0.9134	0.16210000000000002	0.1369	Oct 31/b	348.32	-0.0147	184092.0	Piper Sandler Co's	Financial	Capital Markets	USA	26.23	1.53	11.38	0.0273	0.037200000000000004	0.16870000000000002	-0.0706	0.7166	54.5	-0.015600000000000001	0.0009	18.49	0.71	3.57	4.54	54.05	129.47	0.21960000000000002	0.2169	0.13970000000000002	0.25980000000000003	0.1264	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
BCO	4970000000.0	0.009000000000000001	0.0248	0.6195	4.03%	1.46	1.46	14.71	16.09	0.2536	0.099	0.0331	Nov 05/b	119.63	-0.0001	326980.0	Brink's Co	Industrials	Security & Protection Services	USA	30.28	1.09	3.1	0.0454	0.0556	0.19899999999999998	-0.023399999999999997	0.4935	61.84	-0.0054	0.0053	13.05	0.88	0.97	18.53	2.76	11.9	0.1097	0.1525	0.4499	0.149	0.0635	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
GOOGL	3705300000000.0	0.0018	0.2571	0.35450000000000004	29.40%	1.75	1.75	0.09	0.11	0.5918	0.331	0.3223	Oct 29/a	306.57	-0.0054	30485681.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	30.24	1.09	9.0	-0.0151	0.0793	0.4582	-0.0677	1.1815	53.13	0.0076	-0.0128	27.33	1.6	9.61	9.57	37.62	50.38	0.3201	0.056900000000000006	0.2676	0.17079999999999998	0.1673	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
CRS	16020000000.0	0.0026	0.1242	0.2316	15.86%	4.44	2.37	0.36	0.37	0.2808	0.1954	0.1429	Oct 23/b	321.49	-0.0066	952605.0	Carpenter Technology Corp	Industrials	Metal Fabrication	USA	39.33	1.29	13.03	0.0206	0.0721	0.2965	-0.0603	1.3194	56.85	0.001	-0.0075	27.47	1.27	5.54	8.37	77.0	59.45	0.3268	0.1794	2.1797999999999997	0.21710000000000002	0.057	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
ALV	9140000000.0	0.0262	0.0897	0.3109	18.61%	0.95	0.7	0.59	0.86	0.19329999999999997	0.1051	0.0708	Oct 17/b	120.36	-0.0079	548549.0	Autoliv Inc	Consumer Cyclical	Auto Parts	Sweden	12.43	1.33	2.59	0.0192	0.0138	0.09359999999999999	-0.0709	0.5943999999999999	53.65	-0.0168	0.0091	10.89	0.73	0.86	3.59	40.64	16.04	0.15130000000000002	0.154	0.0876	0.1492	0.0398	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
FLS	8950000000.0	0.012	0.0815	0.2097	11.75%	2.1	1.54	0.7	0.74	0.3372	0.1118	0.0966	Oct 28/a	70.42	-0.0195	1274709.0	Flowserve Corp	Industrials	Specialty Industrial Machinery	USA	20.49	1.3	2.02	0.0004	0.1014	0.3048	-0.0564	0.8859	54.63	-0.0199	0.0004	17.77	0.94	1.91	3.98	10.74	14.23	0.3155	0.1457	0.0333	0.1884	0.0296	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
GOOG	3706090000000.0	0.0019	0.2571	0.35450000000000004	29.40%	1.75	1.75	0.09	0.11	0.5918	0.331	0.3223	Oct 29/a	307.73	-0.0051	20975202.0	Alphabet Inc	Communication Services	Internet Content & Information	USA	30.36	1.09	8.93	-0.0132	0.081	0.4561	-0.0637	1.1571	53.58	0.0060999999999999995	-0.011200000000000002	27.43	1.6	9.61	9.61	37.63	50.39	0.3201	0.0572	0.2676	0.1709	0.1673	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	80
FCFS	7170000000.0	0.0098	0.0647	0.1475	6.64%	4.99	3.72	1.12	1.17	0.5157	0.1512	0.0888	Oct 30/b	162.55	-0.0125	202921.0	FirstCash Holdings Inc	Financial	Credit Services	USA	23.47	0.52	4.35	0.0292	0.0335	0.17420000000000002	-0.0212	0.6215999999999999	56.68	-0.0132	0.0007000000000000001	16.13	0.8	2.06	3.26	55.08	15.88	0.2924	0.1635	0.085	0.2028	0.12689999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
APO	85410000000.0	0.0138	0.0102	0.203	11.52%	0.08	0.08	0.52	0.55	0.5617	0.2432	0.1458	Nov 04/b	147.15	0.0022	2319325.0	Apollo Global Management Inc	Financial	Asset Management	USA	21.8	1.58	4.09	0.0793	0.1286	0.08689999999999999	-0.17989999999999998	0.43450000000000005	68.9	0.0002	0.002	15.89	1.15	3.07	3.93	3.99	15.79	0.073	0.1618	0.1407	0.1387	0.5617	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
LNC	8600000000.0	0.0398	0.005600000000000001	0.21660000000000001	12.44%			0.55	0.55		0.139	0.10189999999999999	Oct 30/b	45.3	0.0022	1948196.0	Lincoln National Corp	Financial	Insurance - Life	USA	4.07	1.31	1.24	0.0727	0.106	0.21850000000000003	-0.0282	0.6425	69.17	-0.012199999999999999	0.0146	5.59	0.73	0.43	0.91			0.1197	0.0241	0.3325	0.0767	0.0377	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
IESC	8880000000.0		0.20829999999999999	0.4054	31.92%	1.71	1.54	0.07	0.11	0.24100000000000002	0.11410000000000001	0.08990000000000001	Nov 21/b	447.35	-0.0134	166489.0	IES Holdings Inc	Industrials	Engineering & Construction	USA	29.78	1.71	22.11	0.06480000000000001	0.1103	0.446	-0.0726	2.0533	59.04	-0.0091	-0.0044	21.6	1.04	2.63	10.05	38.32	31.62	0.31989999999999996	0.14859999999999998	0.5008	0.20800000000000002	0.2288	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
ATI	14760000000.0		0.08839999999999999	0.25429999999999997	13.00%	2.5	1.18	1.0	1.12	0.214	0.1374	0.0971	Oct 28/b	108.66	-0.0006	1273350.0	ATI Inc	Industrials	Metal Fabrication	USA	35.04	1.03	3.44	0.0741	0.1408	0.3947	-0.023	1.7697999999999998	70.22	0.0075	-0.008	28.05	1.21	3.22	8.65	39.66	33.23	0.28309999999999996	0.2274	0.0667	0.23199999999999998	0.011399999999999999	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
BK	79740000000.0	0.0174	0.011899999999999999	0.12210000000000001	6.58%	1.78		0.74	1.71		0.1576	0.1235	Oct 16/b	114.35	-0.0223	5169411.0	Bank Of New York Mellon Corp	Financial	Banks - Diversified	USA	16.5	1.11	2.15	0.0168	0.041299999999999996	0.18	-0.042300000000000004	0.6229	56.1	-0.0229	0.0006	14.01	0.87	1.97	2.04		50.95	0.267	0.1106	0.051399999999999994	0.1606	0.1386	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
CTRE	8109999999.999999	0.0365	0.06509999999999999	0.08130000000000001	5.33%	11.31	11.31	0.22	0.22	0.7844	0.6469	0.6083	Nov 05/a	36.32	-0.0074	1949204.0	CareTrust REIT Inc	Real Estate	REIT - Healthcare Facilities	USA	27.06	0.76	0.76	-0.0183	0.0159	0.139	-0.052199999999999996	0.46509999999999996	47.15	-0.0168	0.0096	23.17	0.84	18.93	2.03	11.38	24.25	0.7807	0.10060000000000001	0.1017	0.27699999999999997	0.1264	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
DY	10070000000.0		0.0924	0.21899999999999997	11.95%	3.09	2.9	0.68	0.72	0.16149999999999998	0.08310000000000001	0.0575	Nov 19/b	347.61	-0.0102	284606.0	Dycom Industries, Inc	Industrials	Engineering & Construction	USA	34.23	1.34	13.0	0.0074	0.1157	0.4251	-0.0519	1.646	57.7	-0.0048	-0.0054	25.58	1.01	1.95	6.79	90.29	33.91	0.3154	0.2242	0.34509999999999996	0.25239999999999996	0.0708	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
GL	11200000000.0	0.0077	0.0383	0.2228	14.36%	0.87		0.41	0.48		0.2705	0.1936	Oct 22/a	140.74	0.0006	511429.0	Globe Life Inc	Financial	Insurance - Life	USA	10.19	0.47	2.4	0.049800000000000004	0.0492	0.0828	-0.048	0.35479999999999995	70.41	-0.0014000000000000002	0.0021	9.37	0.95	1.89	1.99		8.99	0.1788	0.029500000000000002	0.1182	0.0992	0.05	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2025-12-16	75
