Ticker	Market Cap	Dividend	ROA	ROE	ROIC	Curr R	Quick R	LTDebt/Eq	Debt/Eq	Gross M	Oper M	Profit M	Earnings	Price	Change	Volume	Company	Sector	Industry	Country	P/E	Beta	ATR	SMA20	SMA50	SMA200	52W High	52W Low	RSI	Change from Open	Gap	Forward P/E	PEG	P/S	P/B	P/C	P/FCF	EPS This Y	EPS Next Y	EPS Past 5Y	EPS Next 5Y	Sales Past 5Y	Price_Over_15	Market_Cap_Over_500m	Avg_Volume_Over_100k	Price_Above_SMA50	Price_Above_SMA200	Pct_Above_Low_Over_30%	Pct_Below_High_Under_20%	EPS_This_Y_Positive	EPS_Next_Y_Positive	EPS_Past_5Y_Positive	EPS_Next_5Y_Positive	Sales_Past_5Y_Positive	Run_Day	Investor_Score
CDNA	2810000000.0		0.22719999999999999	0.2949	25.30%	4.58	4.51	0.03	0.05	0.7011	-0.004	0.24230000000000002	Jul 30/a	54.31	-3.86%	1907487.0	Caredx Inc	Healthcare	Diagnostics & Research	USA	26.18	2.42	2.25	0.0495	0.1691	0.9981	-0.0447	2.8931999999999998	64.55	-0.0345	-0.0042	40.88	0.87	6.13	6.57	7.52	33.17	1.0755	0.1036	0.0009	0.4693	0.1459	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	100
HALO	12760000000.0		0.17859999999999998	1.7367	19.87%	2.71	2.31	13.5	14.96	0.764	0.5677	0.2486	Aug 06/a	112.44	-2.34%	2702952.0	Halozyme Therapeutics Inc	Healthcare	Biotechnology	USA	33.59	0.88	3.06	0.0326	0.1447	0.46759999999999996	-0.023799999999999998	0.8365	63.74	-0.0377	0.0149	10.92	0.26	7.67	89.33	55.25	15.83	1.0275	0.22390000000000002	0.2289	0.41350000000000003	0.39159999999999995	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	100
NVDA	5434790000000.0	0.0033	0.8368000000000001	1.1721	72.42%	4.59	3.85	0.16	0.17	0.7467	0.6520999999999999	0.6365999999999999	Aug 26/a	225.51	-1.47%	89677078.0	NVIDIA Corp	Technology	Semiconductors	USA	28.51	2.22	6.15	0.0197	0.047	0.1328	-0.0466	0.3728	55.72	-0.0111	-0.0037	14.33	0.22	17.94	23.78	54.69	42.79	0.9415	0.6994	0.9527	0.6479	0.669	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	100
STX	210080000000.0	0.0033	0.3539	3.7152999999999996	54.52%	1.67	1.17	1.69	1.8	0.4558	0.3465	0.2611	Jul 28/a	923.86	0.44%	3245368.0	Seagate Technology Holdings Plc	Technology	Computer Hardware	USA	66.59	2.09	53.47	0.0965	0.09359999999999999	0.46880000000000005	-0.1931	3.4204000000000003	60.08	0.011699999999999999	-0.0072	16.25	0.22	17.23	96.69	123.21	67.66	1.318	0.5743	0.20989999999999998	0.7256	0.0269	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	100
MU	1210570000000.0	0.0006	0.475	0.6664	47.38%	3.42	2.98	0.06	0.06	0.726	0.6575	0.5590999999999999	Sep 30/a	1071.88	-2.22%	21513994.0	Micron Technology Inc	Technology	Semiconductors	USA	24.27	2.24	49.84	0.0941	0.1482	0.6422	-0.1459	5.931	62.19	-0.0256	0.0036	6.79	0.04	13.41	12.01	46.47	46.25	7.89	1.1423999999999999	0.2619	1.7797	0.1176	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	100
AMG	9470000000.0	0.0001	0.094	0.2729	14.17%	1.29	1.29	0.99	0.99	0.9399	0.217	0.3763	Jul 30/b	366.17	1.63%	272618.0	Affiliated Managers Group Inc	Financial	Asset Management	USA	12.78	1.07	10.99	0.0172	0.0091	0.1438	-0.0681	0.5914	55.04	0.024	-0.0075	8.49	0.31	4.16	3.13	23.04	8.49	0.41850000000000004	0.16760000000000003	0.3932	0.2709	0.0054	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	95
ETON	1590000000.0		0.1167	0.35969999999999996	19.01%	1.52	1.3	0.43	0.63	0.5787	0.1563	0.1202	Aug 13/a	55.61	-2.59%	436087.0	Eton Pharmaceuticals Inc	Healthcare	Drug Manufacturers - Specialty & Generic	USA	147.04	0.88	2.87	-0.048499999999999995	0.0588	0.8107	-0.16210000000000002	2.897	48.62	-0.023700000000000002	-0.0023	26.48	0.25	15.05	33.77	59.22	107.91	2.1071	0.9309999999999999	0.33659999999999995	1.074	3.5957	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	95
EXEL	14060000000.0		0.3328	0.4439	42.82%	3.46	3.38	0.09	0.09	0.9648	0.4072	0.3533	Aug 05/a	56.73	-2.44%	1431532.0	Exelixis Inc	Healthcare	Biotechnology	USA	17.82	0.47	1.71	-0.0068000000000000005	0.022799999999999997	0.1696	-0.0501	0.6806	50.82	-0.0256	0.0012	13.68	0.79	5.77	7.66	16.75	11.99	0.1406	0.1804	0.5119	0.17300000000000001	0.1863	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	90
APH	202680000000.0	0.0064	0.146	0.38079999999999997	15.74%	1.89	1.41	1.11	1.21	0.3895	0.2813	0.1773	Jul 29/b	82.19	-0.78%	13004419.0	Amphenol Corp	Technology	Electronic Components	USA	41.15	1.24	2.83	0.022000000000000002	0.025699999999999997	0.1173	-0.07919999999999999	0.39289999999999997	54.3	-0.0143	0.006500000000000001	25.36	0.85	6.99	13.08	37.4	43.0	0.5826	0.2263	0.2786	0.2994	0.21850000000000003	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	90
ADI	186670000000.0	0.0111	0.08560000000000001	0.1223	10.25%	1.25	0.91	0.2	0.27	0.6039	0.3589	0.2979	Aug 19/b	385.23	-1.32%	3204377.0	Analog Devices Inc	Technology	Semiconductors	USA	45.71	1.24	11.45	0.0484	0.0325	0.0839	-0.1361	0.7239	58.61	-0.0096	-0.0036	23.13	0.64	13.45	5.56	80.29	37.81	0.6518999999999999	0.2945	0.0682	0.3614	0.1449	True	True	True	True	True	True	True	True	True	True	True	True	2026-09-23	90
